# G(2) Function
# 2025-05-01 11:47:35
# Histogram Width = 100 ns
# Events Ch. 0 = 2.127e+05 
# Events Ch. 1 = 2.33e+05 
# Integr. Time = 00:03:06 h
# G(2) Norm = 0.1 
# Fit Function = None
# Fit - A = 0 
# Fit - c = 0 ps
# Fit - B = 0 
# Fit - T_a = 0 ps
# Fit - p_f^2 = 0 
# Fit - c = 0 
# Fit - T_b = 0 ps
# Fit - T_a = 0 ps
# Unit dt: s
# Unit G(2): 1
# dt ; G(2)
  1.4117647E-08 ;   0.0000000E+00
  1.4509804E-08 ;   9.6083360E+00
  1.4901961E-08 ;   9.6083360E+00
  1.5294118E-08 ;   9.6083360E+00
  1.5686275E-08 ;   0.0000000E+00
  1.6078431E-08 ;   0.0000000E+00
  1.6470588E-08 ;   0.0000000E+00
  1.6862745E-08 ;   0.0000000E+00
  1.7254902E-08 ;   0.0000000E+00
  1.7647059E-08 ;   0.0000000E+00
  1.8039216E-08 ;   0.0000000E+00
  1.8431373E-08 ;   0.0000000E+00
  1.8823529E-08 ;   0.0000000E+00
  1.9215686E-08 ;   9.6083360E+00
  1.9607843E-08 ;   0.0000000E+00
  2.0000000E-08 ;   0.0000000E+00
  2.0392157E-08 ;   0.0000000E+00
  2.0784314E-08 ;   0.0000000E+00
  2.1176471E-08 ;   0.0000000E+00
  2.1568627E-08 ;   0.0000000E+00
  2.1960784E-08 ;   9.6083360E+00
  2.2352941E-08 ;   0.0000000E+00
  2.2745098E-08 ;   9.6083360E+00
  2.3137255E-08 ;   0.0000000E+00
  2.3529412E-08 ;   0.0000000E+00
  2.3921569E-08 ;   0.0000000E+00
  2.4313725E-08 ;   0.0000000E+00
  2.4705882E-08 ;   0.0000000E+00
  2.5098039E-08 ;   0.0000000E+00
  2.5490196E-08 ;   0.0000000E+00
  2.5882353E-08 ;   0.0000000E+00
  2.6274510E-08 ;   0.0000000E+00
  2.6666667E-08 ;   0.0000000E+00
  2.7058824E-08 ;   0.0000000E+00
  2.7450980E-08 ;   0.0000000E+00
  2.7843137E-08 ;   0.0000000E+00
  2.8235294E-08 ;   0.0000000E+00
  2.8627451E-08 ;   0.0000000E+00
  2.9019608E-08 ;   0.0000000E+00
